,FLIGHT,DISTANCE,CRS_ELAPSED_TIME
42392,PWM|CLT|AA,813.0,167.0
42400,PBI|LGA|AA,1035.0,169.0
42464,CLT|CHS|AA,168.0,55.0
42468,GSO|CLT|AA,83.0,69.0
42548,CHS|CLT|AA,168.0,71.0
42564,RSW|DCA|AA,892.0,137.0
42875,BWI|PHL|AA,90.0,57.0
42984,CLT|STX|AA,1562.0,221.0
43219,LGA|PHL|AA,96.0,68.0
43459,MSY|DCA|AA,969.0,144.0
43488,PHL|STT|AA,1605.0,226.0
43557,BDL|DCA|AA,313.0,92.0
43558,DCA|BDL|AA,313.0,81.0
43587,LAS|DCA|AA,2089.0,263.0
43618,MDT|CLT|AA,413.0,100.0
43655,PIT|BOS|AA,496.0,98.0
43674,DCA|PHL|AA,119.0,61.0
43732,CLT|PDX|AA,2282.0,350.0
43736,BOS|PIT|AA,496.0,111.0
43964,DCA|MCI|AA,949.0,182.0
44002,SAT|PHX|AA,843.0,153.0
44365,CLT|MDT|AA,413.0,85.0
44452,PHL|DTW|AA,453.0,118.0
44861,PHL|BDL|AA,196.0,66.0
45030,DTW|PHL|AA,453.0,113.0
45578,CLT|GSO|AA,83.0,50.0
45682,BOS|LGA|AA,184.0,83.0
45683,LGA|BOS|AA,184.0,79.0
48793,DCA|MSY|AA,969.0,181.0
49099,STX|CLT|AA,1562.0,248.0
49122,PHX|SAT|AA,843.0,137.0
50201,BHM|PHX|AA,1455.0,229.0
50202,CLT|BHM|AA,350.0,85.0
51416,PHX|BHM|AA,1455.0,229.0
70021,PDX|LIH|AS,2631.0,378.0
70023,SMF|OGG|AS,2404.0,345.0
70024,SEA|SMF|AS,605.0,110.0
70025,KOA|OAK|AS,2378.0,309.0
70026,KOA|PDX|AS,2607.0,339.0
70027,SAN|OGG|AS,2541.0,360.0
70029,SEA|OGG|AS,2640.0,385.0
70030,LIH|SEA|AS,2701.0,345.0
70031,PDX|HNL|AS,2603.0,379.0
70032,HNL|PDX|AS,2603.0,337.0
70033,SJC|HNL|AS,2417.0,339.0
70034,SEA|LIH|AS,2701.0,393.0
70035,OGG|OAK|AS,2349.0,304.0
70036,SEA|KOA|AS,2688.0,388.0
70038,OAK|KOA|AS,2378.0,330.0
70039,KOA|SEA|AS,2688.0,355.0
70040,SEA|HNL|AS,2677.0,380.0
70041,HNL|SEA|AS,2677.0,355.0
70043,PDX|KOA|AS,2607.0,374.0
70044,LIH|SAN|AS,2676.0,333.0
70047,OGG|PDX|AS,2562.0,329.0
70048,PDX|OGG|AS,2562.0,380.0
70049,SJC|LIH|AS,2466.0,349.0
70050,OGG|ANC|AS,2797.0,364.0
70052,HNL|ANC|AS,2777.0,380.0
70056,OGG|SEA|AS,2640.0,345.0
70062,SAN|HNL|AS,2614.0,379.0
70063,HNL|BLI|AS,2715.0,363.0
70064,DCA|SEA|AS,2329.0,365.0
70065,SEA|DCA|AS,2329.0,289.0
70068,DCA|LAX|AS,2311.0,370.0
70069,LAX|DCA|AS,2311.0,289.0
70070,JFK|SEA|AS,2422.0,379.0
70071,SEA|EWR|AS,2402.0,320.0
70072,MCO|SEA|AS,2554.0,385.0
70073,SEA|MCO|AS,2554.0,325.0
70075,SEA|BOS|AS,2496.0,320.0
70077,BOS|SEA|AS,2496.0,400.0
70079,EWR|SEA|AS,2402.0,375.0
70080,SEA|JFK|AS,2422.0,330.0
70082,SEA|ORD|AS,1721.0,234.0
70087,ORD|SEA|AS,1721.0,280.0
70088,SEA|MSP|AS,1399.0,192.0
70090,PDX|BOS|AS,2537.0,317.0
70091,PHL|SEA|AS,2378.0,384.0
70093,BOS|PDX|AS,2537.0,399.0
70095,FLL|SEA|AS,2717.0,404.0
70097,MSP|SEA|AS,1399.0,230.0
70098,SEA|FLL|AS,2717.0,350.0
70100,ADQ|ANC|AS,253.0,49.0
70101,ANC|BET|AS,399.0,77.0
70102,BET|ANC|AS,399.0,68.0
70105,ANC|ADQ|AS,253.0,58.0
70106,BRW|ANC|AS,725.0,111.0
70107,SCC|BRW|AS,204.0,50.0
70108,ANC|SCC|AS,627.0,106.0
70109,ANC|BRW|AS,725.0,125.0
70110,SCC|ANC|AS,627.0,97.0
70111,BRW|SCC|AS,204.0,44.0
70112,FAI|ANC|AS,261.0,65.0
70114,BRW|FAI|AS,503.0,79.0
70116,JNU|KTN|AS,234.0,67.0
70117,KTN|SEA|AS,680.0,111.0
70118,JNU|YAK|AS,198.0,61.0
70119,YAK|CDV|AS,213.0,54.0
70120,CDV|ANC|AS,160.0,47.0
70121,SEA|JNU|AS,909.0,173.0
70124,ANC|JNU|AS,571.0,103.0
70125,JNU|SIT|AS,95.0,49.0
70126,SIT|KTN|AS,183.0,47.0
70127,PSG|WRG|AS,31.0,25.0
70130,JNU|PSG|AS,123.0,46.0
70131,WRG|KTN|AS,82.0,32.0
70132,KTN|WRG|AS,82.0,46.0
70133,PSG|JNU|AS,123.0,39.0
70134,SEA|KTN|AS,680.0,134.0
70135,WRG|PSG|AS,31.0,21.0
70136,JNU|ANC|AS,571.0,108.0
70142,SIT|JNU|AS,95.0,39.0
70143,KTN|SIT|AS,183.0,59.0
70145,KTN|JNU|AS,234.0,64.0
70150,JNU|SEA|AS,909.0,140.0
70152,SEA|ANC|AS,1448.0,240.0
70153,ANC|SEA|AS,1448.0,200.0
70170,SEA|FAI|AS,1533.0,234.0
70172,ANC|PDX|AS,1542.0,210.0
70175,FAI|SEA|AS,1533.0,225.0
70179,PDX|ANC|AS,1542.0,240.0
70184,ANC|ORD|AS,2846.0,379.0
70185,ORD|ANC|AS,2846.0,430.0
70190,ANC|LAX|AS,2345.0,325.0
70191,ANC|OME|AS,539.0,100.0
70192,OME|ANC|AS,539.0,85.0
70193,OTZ|OME|AS,183.0,42.0
70194,ANC|OTZ|AS,548.0,95.0
70196,OTZ|ANC|AS,548.0,90.0
70199,ANC|FAI|AS,261.0,54.0
70201,ANC|PHX|AS,2552.0,342.0
70202,LAX|ANC|AS,2345.0,350.0
70204,SEA|SJC|AS,697.0,129.0
70205,SJC|SEA|AS,697.0,125.0
70206,SEA|SNA|AS,978.0,157.0
70207,SNA|SEA|AS,978.0,175.0
70208,SEA|SFO|AS,679.0,128.0
70211,SEA|SAN|AS,1050.0,160.0
70212,SAN|SEA|AS,1050.0,175.0
70213,SAN|PDX|AS,933.0,154.0
70214,SFO|PDX|AS,550.0,104.0
70216,PDX|SFO|AS,550.0,127.0
70217,PDX|SAN|AS,933.0,142.0
70219,SFO|SEA|AS,679.0,130.0
70224,PSP|SFO|AS,421.0,95.0
70229,SFO|PSP|AS,421.0,84.0
70240,SEA|OAK|AS,672.0,125.0
70241,OAK|SEA|AS,672.0,114.0
70245,SMF|SEA|AS,605.0,110.0
70260,PDX|SJC|AS,569.0,100.0
70261,SJC|PDX|AS,569.0,105.0
70266,SLC|SEA|AS,689.0,139.0
70267,SEA|PDX|AS,129.0,45.0
70268,SEA|LAX|AS,954.0,160.0
70269,SEA|LAS|AS,867.0,149.0
70270,PDX|SEA|AS,129.0,59.0
70271,LAX|SEA|AS,954.0,172.0
70272,PDX|LAX|AS,834.0,135.0
70283,SEA|BLI|AS,93.0,46.0
70293,ONT|SEA|AS,956.0,164.0
70305,PDX|PSP|AS,873.0,134.0
70313,PSP|SEA|AS,987.0,165.0
70315,BUR|SEA|AS,937.0,160.0
70316,SEA|BUR|AS,937.0,139.0
70319,SEA|ONT|AS,956.0,150.0
70321,SEA|PSP|AS,987.0,155.0
70327,PDX|SNA|AS,859.0,140.0
70329,LAX|PDX|AS,834.0,147.0
70331,BLI|SEA|AS,93.0,45.0
70348,SNA|PDX|AS,859.0,144.0
70351,PSP|PDX|AS,873.0,145.0
70354,LAS|SEA|AS,867.0,155.0
70368,PDX|LAS|AS,763.0,120.0
70369,LAS|PDX|AS,763.0,135.0
70370,SEA|PHX|AS,1107.0,170.0
70372,PHX|SEA|AS,1107.0,187.0
70375,BLI|LAS|AS,954.0,150.0
70381,PDX|PHX|AS,1009.0,145.0
70386,SEA|TUS|AS,1216.0,178.0
70387,LAS|BLI|AS,954.0,165.0
70388,PDX|DFW|AS,1616.0,220.0
70389,DFW|SEA|AS,1660.0,260.0
72666,SEA|PHL|AS,2378.0,310.0
72713,YAK|JNU|AS,198.0,49.0
72716,CDV|YAK|AS,213.0,48.0
72968,TUS|SEA|AS,1216.0,200.0
72977,DFW|PDX|AS,1616.0,250.0
72979,SAT|SEA|AS,1774.0,280.0
72981,PHX|PDX|AS,1009.0,170.0
72982,SEA|DFW|AS,1660.0,220.0
72984,SEA|DEN|AS,1024.0,155.0
72985,DEN|SEA|AS,1024.0,195.0
72986,SEA|AUS|AS,1770.0,235.0
72987,AUS|SEA|AS,1770.0,275.0
72994,SEA|GEG|AS,224.0,58.0
72995,PDX|ORD|AS,1739.0,245.0
72996,ORD|PDX|AS,1739.0,289.0
72997,GEG|SEA|AS,224.0,73.0
73000,SEA|SAT|AS,1774.0,240.0
73007,SEA|SLC|AS,689.0,120.0
73008,PDX|SLC|AS,630.0,104.0
73009,SLC|PDX|AS,630.0,123.0
73010,SAN|SLC|AS,626.0,115.0
73013,LAX|SLC|AS,590.0,115.0
73014,SLC|LAX|AS,590.0,125.0
73016,SEA|IAD|AS,2306.0,300.0
73017,IAD|SEA|AS,2306.0,365.0
73018,SEA|IAH|AS,1874.0,259.0
73020,SEA|BNA|AS,1978.0,260.0
73021,BNA|SEA|AS,1978.0,293.0
73023,LAX|BWI|AS,2329.0,305.0
73026,ATL|SEA|AS,2182.0,339.0
73027,SEA|ATL|AS,2182.0,283.0
73028,SEA|STL|AS,1709.0,224.0
73031,STL|SEA|AS,1709.0,275.0
73032,SEA|MCI|AS,1489.0,205.0
73033,RDU|SEA|AS,2354.0,340.0
73034,SEA|RDU|AS,2354.0,314.0
73036,IAH|SEA|AS,1874.0,290.0
73037,SEA|CHS|AS,2415.0,329.0
73038,CHS|SEA|AS,2415.0,375.0
73039,MCI|SEA|AS,1489.0,240.0
73040,SAN|MCO|AS,2149.0,275.0
73041,MCO|SAN|AS,2149.0,320.0
73043,SEA|BWI|AS,2335.0,304.0
73044,BWI|SEA|AS,2335.0,374.0
73046,SEA|TPA|AS,2520.0,329.0
73047,DCA|PDX|AS,2350.0,355.0
73048,ABQ|SEA|AS,1180.0,200.0
73050,MSY|SEA|AS,2086.0,310.0
73051,SEA|MSY|AS,2086.0,279.0
73052,SEA|DTW|AS,1927.0,255.0
73053,DTW|SEA|AS,1927.0,300.0
73054,SEA|ABQ|AS,1180.0,175.0
73055,SAN|BOS|AS,2588.0,337.0
73058,SJC|OGG|AS,2355.0,330.0
73059,OGG|SAN|AS,2541.0,318.0
73062,OAK|OGG|AS,2349.0,334.0
73063,OGG|SJC|AS,2355.0,304.0
73070,ANC|OGG|AS,2797.0,387.0
73079,HNL|OAK|AS,2409.0,320.0
73082,LIH|SJC|AS,2466.0,314.0
73095,SAN|KOA|AS,2556.0,370.0
73097,ANC|HNL|AS,2777.0,381.0
73103,HNL|SAN|AS,2614.0,334.0
73184,ANC|CDV|AS,160.0,53.0
73238,OME|OTZ|AS,183.0,44.0
73465,SLC|SAN|AS,626.0,122.0
73475,BWI|LAX|AS,2329.0,360.0
73477,SLC|SFO|AS,599.0,135.0
73478,SFO|SLC|AS,599.0,108.0
73491,PDX|DCA|AS,2350.0,289.0
73511,LIH|PDX|AS,2631.0,330.0
73512,BLI|OGG|AS,2681.0,393.0
73518,OAK|HNL|AS,2409.0,340.0
73526,SJC|KOA|AS,2384.0,338.0
73533,KOA|SJC|AS,2384.0,309.0
73545,OAK|LIH|AS,2457.0,345.0
74891,TPA|SEA|AS,2520.0,390.0
74899,OGG|SMF|AS,2404.0,306.0
74901,KOA|SAN|AS,2556.0,333.0
74903,BLI|HNL|AS,2715.0,389.0
74917,HNL|SJC|AS,2417.0,320.0
74941,ANC|KOA|AS,2874.0,390.0
75339,OGG|BLI|AS,2681.0,350.0
75370,SAN|LIH|AS,2676.0,385.0
75380,KOA|ANC|AS,2874.0,374.0
75518,ADK|ANC|AS,1192.0,168.0
75519,ANC|ADK|AS,1192.0,185.0
75521,ANC|LAS|AS,2304.0,309.0
75762,LIH|OAK|AS,2457.0,311.0
76333,LAS|ANC|AS,2304.0,345.0
76362,PHX|ANC|AS,2552.0,360.0
76634,BOS|SAN|AS,2588.0,410.0
84480,SWF|MCO|B6,989.0,180.0
84481,LGB|OAK|B6,353.0,77.0
84482,BOS|MCO|B6,1121.0,203.0
84483,MCO|BOS|B6,1121.0,170.0
84484,JFK|PBI|B6,1028.0,180.0
84485,PBI|JFK|B6,1028.0,164.0
84486,IAD|BOS|B6,413.0,84.0
84487,BOS|IAD|B6,413.0,104.0
84488,FLL|BDL|B6,1173.0,170.0
84490,SJU|BOS|B6,1674.0,249.0
84491,BOS|RSW|B6,1249.0,231.0
84492,RSW|BOS|B6,1249.0,178.0
84493,BOS|FLL|B6,1237.0,204.0
84494,FLL|BOS|B6,1237.0,179.0
84495,BOS|SJC|B6,2689.0,399.0
84496,SJC|BOS|B6,2689.0,326.0
84497,PVD|MCO|B6,1072.0,190.0
84498,MCO|PVD|B6,1072.0,152.0
84501,DCA|RSW|B6,892.0,162.0
84502,RSW|DCA|B6,892.0,134.0
84503,JFK|MCO|B6,944.0,178.0
84504,JFK|ROC|B6,264.0,77.0
84506,LAX|BOS|B6,2611.0,321.0
84507,BOS|DCA|B6,399.0,102.0
84508,DCA|BOS|B6,399.0,84.0
84509,BOS|DEN|B6,1754.0,292.0
84510,DEN|BOS|B6,1754.0,222.0
84511,BOS|SEA|B6,2496.0,378.0
84512,SEA|BOS|B6,2496.0,306.0
84513,LGA|MCO|B6,950.0,169.0
84514,FLL|EWR|B6,1065.0,174.0
84516,AUS|FLL|B6,1105.0,147.0
84517,LGB|JFK|B6,2465.0,309.0
84518,BOS|BUF|B6,395.0,102.0
84519,JFK|BOS|B6,187.0,64.0
84520,JFK|LAX|B6,2475.0,386.0
84521,LAX|JFK|B6,2475.0,308.0
84522,JFK|TPA|B6,1005.0,187.0
84523,EWR|MCO|B6,937.0,166.0
84524,SLC|LGB|B6,588.0,106.0
84525,LGB|SLC|B6,588.0,103.0
84526,BDL|TPA|B6,1111.0,194.0
84527,SFO|BOS|B6,2704.0,332.0
84528,SWF|FLL|B6,1118.0,202.0
84529,FLL|SWF|B6,1118.0,173.0
84530,EWR|PBI|B6,1023.0,179.0
84531,PBI|EWR|B6,1023.0,165.0
84532,TPA|HPN|B6,1032.0,159.0
84533,SJU|TPA|B6,1237.0,189.0
84536,LGA|PBI|B6,1035.0,180.0
84539,EWR|TPA|B6,997.0,180.0
84540,TPA|EWR|B6,997.0,152.0
84543,FLL|SFO|B6,2584.0,390.0
84544,SFO|FLL|B6,2584.0,311.0
84545,JFK|HOU|B6,1428.0,250.0
84546,HOU|JFK|B6,1428.0,195.0
84547,MCO|JFK|B6,944.0,145.0
84550,FLL|BWI|B6,925.0,144.0
84553,JFK|FLL|B6,1069.0,186.0
84554,PHX|BOS|B6,2300.0,279.0
84555,BOS|PHX|B6,2300.0,363.0
84556,EWR|FLL|B6,1065.0,181.0
84557,LGB|SEA|B6,965.0,164.0
84558,JFK|LAS|B6,2248.0,355.0
84559,JFK|SFO|B6,2586.0,398.0
84560,SFO|JFK|B6,2586.0,323.0
84561,BOS|JFK|B6,187.0,79.0
84562,BOS|SAN|B6,2588.0,394.0
84563,SAN|BOS|B6,2588.0,315.0
84566,BWI|BOS|B6,369.0,78.0
84567,BOS|SFO|B6,2704.0,412.0
84568,PBI|DCA|B6,857.0,134.0
84569,CLE|BOS|B6,563.0,102.0
84570,BOS|CLE|B6,563.0,131.0
84573,TPA|SJU|B6,1237.0,169.0
84576,SYR|MCO|B6,1053.0,191.0
84577,MCO|SYR|B6,1053.0,157.0
84578,CLE|FLL|B6,1062.0,176.0
84579,FLL|CLE|B6,1062.0,181.0
84581,MCO|PSE|B6,1179.0,174.0
84582,PSE|MCO|B6,1179.0,185.0
84583,JFK|SJC|B6,2569.0,395.0
84584,SJC|JFK|B6,2569.0,319.0
84585,FLL|LGA|B6,1076.0,172.0
84586,JFK|MSY|B6,1182.0,214.0
84587,JFK|JAX|B6,828.0,159.0
84588,JAX|JFK|B6,828.0,128.0
84593,BOS|LAX|B6,2611.0,395.0
84596,BOS|TPA|B6,1185.0,202.0
84598,BWI|FLL|B6,925.0,160.0
84599,MCO|LGA|B6,950.0,150.0
84600,BDL|DCA|B6,313.0,93.0
84601,LAX|FLL|B6,2343.0,285.0
84602,FLL|LAX|B6,2343.0,348.0
84603,JFK|SJU|B6,1598.0,230.0
84604,SJU|JFK|B6,1598.0,235.0
84608,DCA|JAX|B6,634.0,126.0
84609,JAX|DCA|B6,634.0,103.0
84612,BOS|PBI|B6,1197.0,207.0
84614,DCA|MCO|B6,759.0,143.0
84615,MCO|DCA|B6,759.0,128.0
84616,MCO|BQN|B6,1129.0,163.0
84617,BQN|MCO|B6,1129.0,173.0
84618,MCO|SJU|B6,1189.0,165.0
84619,SJU|MCO|B6,1189.0,192.0
84620,SFO|LGB|B6,354.0,81.0
84621,LGB|SFO|B6,354.0,87.0
84622,BOS|SRQ|B6,1220.0,216.0
84623,JFK|PSE|B6,1617.0,227.0
84624,PSE|JFK|B6,1617.0,241.0
84625,LAS|JFK|B6,2248.0,292.0
84626,DCA|TPA|B6,814.0,146.0
84629,BOS|PHL|B6,280.0,98.0
84630,PHL|BOS|B6,280.0,79.0
84632,PBI|LGA|B6,1035.0,158.0
84636,MSY|JFK|B6,1182.0,168.0
84637,BOS|LAS|B6,2381.0,363.0
84638,LAS|BOS|B6,2381.0,290.0
84641,AUS|JFK|B6,1521.0,203.0
84642,JFK|AUS|B6,1521.0,260.0
84643,MCO|SLC|B6,1931.0,298.0
84644,SLC|MCO|B6,1931.0,249.0
84645,BOS|STT|B6,1693.0,242.0
84646,STT|SJU|B6,68.0,43.0
84648,HPN|FLL|B6,1097.0,180.0
84649,FLL|HPN|B6,1097.0,168.0
84650,BUF|BOS|B6,395.0,90.0
84653,PBI|BOS|B6,1197.0,180.0
84656,BOS|BWI|B6,369.0,96.0
84659,BQN|JFK|B6,1576.0,232.0
84660,JFK|BQN|B6,1576.0,221.0
84661,JFK|SAV|B6,718.0,145.0
84662,SAV|JFK|B6,718.0,117.0
84663,DCA|CHS|B6,444.0,109.0
84664,CHS|DCA|B6,444.0,82.0
84665,MCO|SWF|B6,989.0,160.0
84666,FLL|SJU|B6,1046.0,146.0
84667,SJU|FLL|B6,1046.0,169.0
84670,BOS|SJU|B6,1674.0,240.0
84673,SJU|ORD|B6,2072.0,310.0
84674,LAS|LGB|B6,231.0,64.0
84675,LGB|LAS|B6,231.0,67.0
84677,JFK|RDU|B6,427.0,106.0
84678,RDU|JFK|B6,427.0,85.0
84682,TPA|BOS|B6,1185.0,170.0
84684,BDL|RSW|B6,1180.0,208.0
84685,RSW|BDL|B6,1180.0,171.0
84686,JFK|ORD|B6,740.0,166.0
84697,MCO|EWR|B6,937.0,159.0
84698,JFK|RSW|B6,1074.0,198.0
84699,HOU|BOS|B6,1609.0,212.0
84700,DCA|PBI|B6,857.0,152.0
84704,SRQ|BOS|B6,1220.0,176.0
84709,BDL|FLL|B6,1173.0,203.0
84713,LGA|FLL|B6,1076.0,191.0
84715,PHL|FLL|B6,992.0,169.0
84716,FLL|PHL|B6,992.0,159.0
84718,RDU|BOS|B6,612.0,108.0
84722,HPN|MCO|B6,972.0,173.0
84723,FLL|JFK|B6,1069.0,174.0
84725,SEA|LGB|B6,965.0,147.0
84726,ORD|BOS|B6,867.0,134.0
84727,JFK|LGB|B6,2465.0,381.0
84728,JAX|FLL|B6,319.0,73.0
84729,FLL|JAX|B6,319.0,75.0
84734,TPA|JFK|B6,1005.0,153.0
84737,BOS|HOU|B6,1609.0,276.0
84742,SJU|STT|B6,68.0,37.0
84744,BOS|AUS|B6,1698.0,295.0
84754,BOS|RIC|B6,474.0,113.0
84755,BOS|RDU|B6,612.0,127.0
84760,TPA|DCA|B6,814.0,131.0
84761,DCA|BDL|B6,313.0,73.0
84765,ORD|JFK|B6,740.0,129.0
84766,BOS|JAX|B6,1010.0,184.0
84767,TPA|LGA|B6,1010.0,151.0
84768,CLT|JFK|B6,541.0,102.0
84769,JFK|CLT|B6,541.0,124.0
84770,PDX|LGB|B6,846.0,136.0
84773,RDU|FLL|B6,680.0,129.0
84774,FLL|RDU|B6,680.0,122.0
84776,FLL|CHS|B6,470.0,103.0
84777,CHS|FLL|B6,470.0,104.0
84779,BOS|DTW|B6,632.0,141.0
84780,BDL|PBI|B6,1133.0,187.0
84781,PBI|BDL|B6,1133.0,162.0
84782,RIC|FLL|B6,805.0,146.0
84783,FLL|RIC|B6,805.0,131.0
84790,PBI|HPN|B6,1056.0,164.0
84791,RIC|MCO|B6,667.0,125.0
84794,RIC|BOS|B6,474.0,92.0
84798,FLL|PVD|B6,1188.0,174.0
84799,PVD|FLL|B6,1188.0,198.0
84804,JFK|PDX|B6,2454.0,378.0
84805,PDX|JFK|B6,2454.0,298.0
84806,IAD|JFK|B6,228.0,73.0
84808,JAX|BOS|B6,1010.0,146.0
84809,BWI|MCO|B6,787.0,144.0
84810,MCO|BWI|B6,787.0,140.0
84811,DFW|BOS|B6,1562.0,203.0
84818,HPN|RSW|B6,1102.0,195.0
84819,RSW|HPN|B6,1102.0,167.0
84827,JFK|CHS|B6,636.0,138.0
84828,CHS|JFK|B6,636.0,101.0
84829,DCA|FLL|B6,899.0,157.0
84830,BOS|PIT|B6,496.0,119.0
84831,PIT|BOS|B6,496.0,92.0
84832,EWR|SJU|B6,1608.0,237.0
84833,SJU|EWR|B6,1608.0,251.0
84834,MCO|HPN|B6,972.0,152.0
84837,JFK|IAD|B6,228.0,75.0
84848,DTW|BOS|B6,632.0,108.0
84849,DCA|SJU|B6,1554.0,236.0
84850,SJU|DCA|B6,1554.0,235.0
84857,FLL|DCA|B6,899.0,137.0
84859,ROC|JFK|B6,264.0,80.0
84869,LGB|AUS|B6,1226.0,165.0
84870,AUS|LGB|B6,1226.0,193.0
84877,BDL|MCO|B6,1050.0,177.0
84880,BOS|CLT|B6,728.0,147.0
84881,CLT|BOS|B6,728.0,121.0
84882,HPN|TPA|B6,1032.0,180.0
84886,HPN|PBI|B6,1056.0,172.0
84897,EWR|RSW|B6,1068.0,201.0
84898,RSW|EWR|B6,1068.0,172.0
84899,SYR|JFK|B6,209.0,77.0
84902,LGB|PDX|B6,846.0,143.0
84908,ORD|SJU|B6,2072.0,275.0
84915,MCO|BUF|B6,1011.0,153.0
84916,DTW|FLL|B6,1127.0,189.0
84917,FLL|DTW|B6,1127.0,182.0
84924,RSW|JFK|B6,1074.0,167.0
84925,BTV|JFK|B6,266.0,78.0
84926,JFK|BTV|B6,266.0,76.0
84928,LGA|RSW|B6,1080.0,208.0
84929,RSW|LGA|B6,1080.0,163.0
84931,BOS|CHS|B6,818.0,156.0
84932,CHS|BOS|B6,818.0,124.0
84942,LGA|TPA|B6,1010.0,185.0
84954,JFK|SYR|B6,209.0,68.0
84961,ORH|MCO|B6,1091.0,189.0
84962,MCO|ORH|B6,1091.0,157.0
84980,BUF|JFK|B6,301.0,88.0
84981,JFK|BUF|B6,301.0,83.0
84983,PIT|FLL|B6,994.0,177.0
84984,FLL|PIT|B6,994.0,155.0
84985,ORH|FLL|B6,1211.0,203.0
84986,FLL|ORH|B6,1211.0,173.0
85017,BDL|SJU|B6,1666.0,231.0
85018,SJU|BDL|B6,1666.0,241.0
85020,SFO|LAS|B6,414.0,93.0
85030,AUS|MCO|B6,994.0,140.0
85031,MCO|AUS|B6,994.0,172.0
85034,EWR|BOS|B6,200.0,78.0
85042,BOS|EWR|B6,200.0,92.0
85050,PWM|JFK|B6,273.0,85.0
85058,FLL|LAS|B6,2173.0,331.0
85059,LAS|FLL|B6,2173.0,266.0
85073,BOS|SAV|B6,901.0,164.0
85074,SAV|BOS|B6,901.0,141.0
85083,JFK|ABQ|B6,1826.0,308.0
85084,ABQ|JFK|B6,1826.0,227.0
85087,JFK|SLC|B6,1990.0,322.0
85088,SLC|JFK|B6,1990.0,252.0
85091,RNO|JFK|B6,2411.0,306.0
85092,JFK|RNO|B6,2411.0,383.0
85095,BUF|MCO|B6,1011.0,169.0
85096,ALB|FLL|B6,1204.0,196.0
85097,FLL|ALB|B6,1204.0,173.0
85099,SAN|JFK|B6,2446.0,301.0
85101,JFK|DEN|B6,1626.0,277.0
85102,DEN|JFK|B6,1626.0,211.0
85109,BOS|ORD|B6,867.0,181.0
85116,ALB|MCO|B6,1073.0,187.0
85117,MCO|ALB|B6,1073.0,160.0
86510,AUS|BOS|B6,1698.0,214.0
86555,MCO|RIC|B6,667.0,110.0
86667,TPA|BDL|B6,1111.0,158.0
87680,JFK|SAN|B6,2446.0,378.0
87690,JFK|PWM|B6,273.0,68.0
87707,JFK|PHX|B6,2153.0,344.0
87708,PHX|JFK|B6,2153.0,267.0
87711,OAK|LGB|B6,353.0,77.0
87716,JFK|SMF|B6,2521.0,388.0
87717,SMF|JFK|B6,2521.0,310.0
87718,JFK|SRQ|B6,1041.0,186.0
87719,SRQ|JFK|B6,1041.0,160.0
87720,JFK|OAK|B6,2576.0,396.0
87721,OAK|JFK|B6,2576.0,316.0
87740,BOS|DFW|B6,1562.0,275.0
87762,JFK|SEA|B6,2422.0,371.0
87763,SEA|JFK|B6,2422.0,299.0
87764,SMF|LGB|B6,387.0,78.0
87765,LGB|SMF|B6,387.0,83.0
87800,MCO|BDL|B6,1050.0,157.0
87809,BUR|JFK|B6,2465.0,307.0
87810,JFK|BUR|B6,2465.0,384.0
87827,MSY|BOS|B6,1368.0,185.0
87828,BOS|MSY|B6,1368.0,237.0
87831,LGB|BOS|B6,2602.0,310.0
87832,BOS|LGB|B6,2602.0,392.0
87843,LGA|SRQ|B6,1047.0,195.0
87844,SRQ|LGA|B6,1047.0,153.0
87943,BUF|FLL|B6,1166.0,194.0
87944,FLL|BUF|B6,1166.0,176.0
87946,LAS|SFO|B6,414.0,94.0
88130,SJU|STX|B6,94.0,40.0
88131,STX|SJU|B6,94.0,42.0
88217,FLL|AUS|B6,1105.0,189.0
89837,JFK|DAB|B6,891.0,164.0
89882,DAB|JFK|B6,891.0,141.0
90976,STT|BOS|B6,1693.0,259.0
91709,SAT|MIA|AA,1143.0,161.0
94504,SYR|FLL|B6,1197.0,201.0
94505,FLL|SYR|B6,1197.0,183.0
94668,JFK|PSP|B6,2378.0,370.0
94669,PSP|JFK|B6,2378.0,294.0
104198,OAK|LAS|B6,407.0,96.0
105089,DCA|RSW|AA,892.0,170.0
107857,MSP|SNA|DL,1522.0,241.0
107858,MSY|LAX|DL,1670.0,259.0
107860,RSW|JFK|DL,1074.0,174.0
107861,LAX|SEA|DL,954.0,171.0
107862,BOS|ATL|DL,946.0,184.0
107864,ATL|LGA|DL,762.0,135.0
107865,CVG|MCO|DL,757.0,129.0
107866,MCO|CVG|DL,757.0,129.0
107867,PHL|ATL|DL,666.0,138.0
107868,SEA|LAS|DL,867.0,140.0
107869,ATL|MSY|DL,425.0,98.0
107870,ATL|ORD|DL,606.0,125.0
107871,ATL|PHL|DL,666.0,119.0
107872,ELP|ATL|DL,1282.0,176.0
107873,MSP|ABQ|DL,981.0,168.0
107874,SEA|PHX|DL,1107.0,168.0
107875,PHX|SEA|DL,1107.0,197.0
107876,MSP|BOS|DL,1124.0,162.0
107877,BOS|MSP|DL,1124.0,205.0
107878,LAX|MSP|DL,1535.0,220.0
107879,ANC|SEA|DL,1448.0,206.0
107880,BIS|MSP|DL,386.0,96.0
107881,PHX|DTW|DL,1671.0,223.0
107883,IAH|SLC|DL,1195.0,214.0
