,alpha,flight,l1_ratio
2565,0.1,ORD|FLL|UA,0.0
2566,0.1,LAX|DEN|F9,0.0
2567,1e-06,MCO|LAS|WN,0.0
2568,1e-06,OKC|IAH|EV,1.0
2569,0.1,FLL|SFO|B6,0.0
2570,0.1,LAS|LAX|UA,0.0
2571,0.1,ATL|DTW|NK,0.0
2572,1e-06,ATL|PHX|WN,1.0
2573,0.1,DEN|RAP|OO,0.0
2574,0.1,DEN|GEG|WN,0.0
2575,0.1,FAT|SAN|OO,0.0
2576,1e-06,DCA|SLC|DL,1.0
2577,0.1,RNO|SAN|WN,1.0
2578,0.01,BOS|MCO|DL,1.0
2579,1e-06,ATL|PWM|DL,0.0
2580,0.1,SAN|FAT|OO,0.0
2581,0.1,PBI|ISP|WN,0.0
2582,1e-06,MSP|RHI|OO,0.0
2583,0.1,LAS|DEN|NK,0.0
2584,0.1,LAX|ORD|NK,0.0
2585,0.1,ORD|LAX|NK,0.0
2586,0.1,OAK|BOI|WN,0.0
2587,0.1,JAX|DCA|B6,0.0
2588,0.1,PWM|ATL|DL,0.0
2589,0.1,LAX|BNA|AA,0.0
2590,0.1,IAH|LAS|NK,0.0
2591,0.1,GEG|OAK|WN,0.5
2592,0.1,LAX|DCA|AA,0.0
2593,0.1,IAH|DTW|OO,0.0
2594,0.1,MCO|ACY|NK,0.0
2595,0.1,ISP|PBI|WN,0.0
2596,1e-06,MCO|BHM|WN,0.0
2597,0.1,EWR|CAK|EV,0.0
2598,0.1,ATL|MCO|NK,0.0
2599,0.1,TUS|ATL|DL,0.0
2600,1e-06,DCA|LAX|AA,0.0
2601,1e-06,SLC|DCA|DL,1.0
2602,0.1,XNA|ORD|EV,0.0
2603,0.1,SAN|RNO|WN,0.0
2604,0.1,CAK|EWR|EV,0.0
2605,1e-06,DEN|DSM|UA,1.0
2606,0.1,DTW|ATL|NK,0.0
2607,0.1,PSC|DEN|OO,0.0
2608,1e-06,IAH|ECP|EV,1.0
2609,0.1,BHM|MCO|WN,0.0
2610,0.1,DEN|PSC|OO,0.0
2611,0.1,LAS|OKC|WN,0.0
2612,0.1,MDW|ALB|WN,0.0
2613,0.1,GEG|DEN|WN,1.0
2614,0.1,LAS|IAH|NK,0.0
2615,0.1,MCO|ATL|NK,0.0
2616,0.1,BOI|LAS|WN,0.0
2617,0.1,DEN|LAS|NK,0.0
2618,1e-06,MFE|IAH|UA,1.0
2619,1e-06,DEN|BZN|UA,1.0
2620,1e-06,CPR|DEN|OO,0.0
2621,1e-06,ATL|TUS|DL,1.0
2622,0.1,BNA|LAX|AA,0.0
2623,1e-06,PDX|SAN|WN,0.0
2624,0.1,ACY|MCO|NK,0.0
2625,0.1,HOU|OAK|WN,0.0
2626,1e-06,ALB|MDW|WN,1.0
2627,0.1,DEN|CPR|OO,0.0
2628,0.1,OAK|GEG|WN,0.0
2629,1e-06,ABQ|MDW|WN,1.0
2630,1e-06,BZN|DEN|UA,1.0
2631,0.1,IAH|MFE|UA,0.0
2632,0.1,TPA|SJU|B6,0.0
2633,0.1,DCA|TPA|WN,0.0
2634,1e-06,KOA|SFO|UA,1.0
2635,0.1,OAK|HOU|WN,0.0
2636,0.1,CID|MSP|OO,0.0
2637,0.1,BOI|OAK|WN,0.0
2638,0.1,RHI|MSP|OO,0.0
2639,0.1,DEN|MSY|WN,0.0
2640,0.1,ELP|LAS|WN,0.0
2641,0.1,TPA|DCA|WN,0.0
2642,0.1,BOI|DEN|WN,0.0
2643,0.1,LAS|BOI|WN,0.0
2644,0.1,SGF|ORD|EV,0.0
2645,0.1,LWS|SLC|OO,0.0
2646,0.1,TPA|PVD|WN,0.0
2647,1e-06,ORF|MDW|WN,1.0
2648,0.1,ORD|SGF|EV,0.0
2649,1e-06,MEM|DAL|WN,0.0
2650,0.1,IAH|LAX|NK,0.0
2651,1e-06,MSY|DEN|WN,1.0
2652,1e-06,SLC|LWS|OO,1.0
2653,0.1,SJU|TPA|B6,0.0
2654,0.1,SAN|PDX|WN,0.0
2655,0.1,SAV|EWR|EV,0.0
2656,0.1,DEN|SNA|F9,0.0
2657,0.1,LAS|GEG|WN,0.0
2658,0.1,BDL|MSP|DL,0.0
2659,0.1,LAS|ELP|WN,0.0
2660,1e-06,PVD|TPA|WN,1.0
2661,0.1,LAX|IAH|NK,0.0
2662,0.1,LAX|IAD|VX,1.0
2663,0.01,GEG|LAS|WN,0.0
2664,1e-06,IAD|LAX|VX,1.0
2665,0.1,ECP|BNA|WN,0.0
2666,0.1,MSP|BDL|DL,0.0
2667,0.1,LAX|LAS|UA,0.0
2668,1e-06,SNA|DEN|F9,1.0
2669,0.1,MSY|LAX|WN,0.0
2670,0.1,AUS|ATL|WN,0.0
2671,1e-06,MDW|ABQ|WN,1.0
2672,0.1,MCO|PVD|B6,0.0
2673,0.1,DSM|ORD|UA,0.5
2674,0.1,PHX|BOI|AA,0.0
2675,0.001,DAL|MEM|WN,0.0
2676,0.1,MDW|ORF|WN,0.0
2677,0.1,ATL|PIT|WN,0.0
2678,1e-06,ALB|MCO|WN,1.0
2679,1e-06,DTW|IND|DL,1.0
2680,0.1,MCO|ALB|WN,0.0
2681,0.1,BNA|ECP|WN,0.0
2682,0.1,ATL|AUS|WN,0.0
2683,1e-06,TPA|CMH|WN,0.0
2684,0.1,SLC|MCI|DL,0.0
2685,0.1,ORD|MSY|UA,0.0
2686,0.1,LGA|DTW|NK,0.0
2687,0.1,CLE|MSP|EV,0.0
2688,0.1,ERI|ORD|EV,0.0
2689,0.1,BNA|AUS|WN,0.0
2690,0.01,EWR|AUS|UA,0.0
2691,0.1,MEM|EWR|EV,0.0
2692,1e-06,MCI|SLC|DL,1.0
2693,1e-06,BOS|JAX|B6,1.0
2694,0.1,DFW|FAT|AA,0.0
2695,0.1,DEN|TUL|WN,0.0
2696,0.1,JAX|BOS|B6,0.0
2697,0.1,PNS|BNA|WN,0.0
2698,0.1,DTW|LGA|NK,0.0
2699,1e-06,BOS|LAX|DL,1.0
2700,0.1,LAX|BOS|DL,1.0
2701,1e-06,BHM|DAL|WN,0.0
2702,0.1,ATL|PBI|WN,0.0
2703,0.1,MYR|LGA|NK,0.0
2704,0.1,PVD|MCO|B6,0.0
2705,1e-06,ATL|IAH|UA,1.0
2706,1e-06,PIT|ATL|WN,0.0
2707,0.1,ORD|SJC|AA,0.0
2708,0.1,MDW|BHM|WN,0.0
2709,1e-06,DEN|RNO|UA,0.0
2710,0.01,PBI|ATL|WN,1.0
2711,0.1,ABE|ORD|EV,0.0
2712,0.1,SFO|PHL|UA,0.0
2713,0.1,CLT|BWI|WN,0.0
2714,0.01,JFK|CHS|DL,1.0
2715,0.1,BNA|PNS|WN,0.0
2716,0.1,SAT|ATL|WN,0.0
2717,0.1,AUS|BNA|WN,0.0
2718,0.1,FAT|DFW|AA,0.0
2719,0.1,IAH|DEN|F9,0.0
2720,0.1,CHS|JFK|DL,0.0
2721,0.01,BOI|PHX|AA,0.0
2722,0.1,DEN|DTW|WN,0.0
2723,0.1,BWI|CLT|WN,0.0
2724,1e-06,CMH|TPA|WN,1.0
2725,0.01,TUL|DEN|WN,0.0
2726,0.1,ATL|SAT|WN,0.0
2727,1e-06,RNO|DEN|UA,1.0
2728,0.01,EWR|MEM|EV,0.0
2729,1e-06,ORD|PIA|EV,0.0
2730,0.1,ORD|ERI|EV,0.0
2731,0.1,AUS|FLL|WN,0.0
2732,0.1,SJC|ORD|AA,0.0
2733,0.1,LGA|MYR|NK,0.0
2734,1e-06,SBP|PHX|OO,1.0
2735,0.1,DAL|BHM|WN,0.0
2736,0.1,ORD|ABE|EV,0.0
2737,1e-06,FLL|AUS|WN,0.0
2738,1e-06,ATL|XNA|DL,1.0
2739,0.1,XNA|ATL|DL,0.0
2740,0.1,LGA|DEN|WN,0.0
2741,0.1,CMX|ORD|OO,0.0
2742,0.1,LAX|MSY|WN,0.0
2743,0.1,ORD|LGA|NK,0.0
2744,0.1,BNA|CMH|WN,0.0
2745,0.1,BHM|MDW|WN,0.0
2746,1e-06,AUS|BWI|WN,0.0
2747,0.1,MSY|DCA|WN,0.0
2748,0.1,DFW|SJU|AA,0.0
2749,0.1,DEN|IAH|F9,0.0
2750,0.1,PHX|SBP|OO,1.0
2751,1e-06,CMH|IAH|EV,0.0
2752,0.1,SLC|SJC|OO,0.0
2753,1e-06,SJU|DFW|AA,1.0
2754,0.1,DFW|SPI|EV,0.0
2755,0.1,SJC|SEA|OO,0.0
2756,0.1,LAX|COS|OO,0.0
2757,0.1,HOU|MCI|WN,0.0
2758,1e-06,DCA|MSY|WN,1.0
2759,0.1,BNA|DTW|WN,0.0
2760,1e-06,DCA|SEA|AS,1.0
2761,0.1,DTW|BNA|WN,0.0
2762,0.1,SPI|DFW|EV,0.0
2763,1e-06,JFK|SAN|B6,1.0
2764,0.1,MBS|DTW|OO,1.0
2765,0.1,DEN|LGA|WN,0.0
2766,0.1,SEA|LAX|OO,0.0
2767,0.1,LGA|ORD|NK,0.0
2768,0.1,DCA|BDL|B6,0.0
2769,0.1,LAX|SEA|OO,0.0
2770,0.1,SAN|JFK|B6,0.0
2771,0.1,SAN|AUS|WN,0.0
2772,0.1,IAH|TUS|OO,0.0
2773,0.1,SAT|SAN|WN,0.0
2774,0.1,BNA|PHL|WN,0.0
2775,1e-06,BDL|DCA|B6,1.0
2776,0.1,PDX|LAX|WN,0.0
2777,0.1,COS|LAX|OO,0.0
2778,0.1,ORD|CMX|OO,0.0
2779,1e-06,SEA|DCA|AS,1.0
2780,0.1,SAT|LAX|WN,0.0
2781,0.1,STL|BNA|WN,0.0
2782,0.1,LAX|ELP|WN,0.0
2783,1e-06,FAI|ANC|AS,1.0
2784,0.1,FSD|MSP|OO,0.0
2785,1e-06,EWR|SEA|AS,1.0
2786,0.1,AUS|JFK|B6,0.0
2787,1e-06,SAN|SAT|WN,0.0
2788,0.1,PHX|RNO|WN,0.0
2789,0.1,SEA|EWR|AS,0.0
2790,0.1,PHL|BNA|WN,0.0
2791,0.1,DEN|PIT|UA,0.0
2792,0.1,DFW|ORF|AA,0.0
2793,0.1,MSP|LAX|OO,0.0
2794,0.1,LAX|SAT|WN,0.0
2795,0.1,ATL|CHO|EV,0.0
2796,0.1,MQT|DTW|OO,0.0
2797,0.1,BNA|STL|WN,0.0
2798,1e-06,IAH|OKC|EV,1.0
2799,0.1,SAN|ABQ|WN,0.0
2800,0.1,MSP|FSD|OO,0.0
2801,0.1,GRR|MSP|OO,0.0
2802,1e-06,AUS|SAN|WN,0.0
2803,1e-06,BWI|AUS|WN,1.0
2804,0.1,CLT|ILM|AA,0.0
2805,0.1,TUS|IAH|OO,0.0
2806,0.1,JFK|MCO|AA,0.0
2807,0.1,CID|DTW|OO,0.0
2808,0.1,ORD|CID|OO,0.0
2809,1e-06,ILM|CLT|AA,1.0
2810,0.1,CHO|ATL|EV,0.0
2811,0.1,MCO|DCA|WN,0.0
2812,0.1,LAX|PDX|WN,0.5
2813,0.1,LAX|MSP|OO,0.0
2814,1e-06,CLT|IND|AA,1.0
2815,1e-06,MEM|MDW|WN,0.0
2816,0.1,MCI|HOU|WN,0.0
2817,0.1,JFK|AUS|B6,0.0
2818,0.1,MCO|JFK|AA,0.0
2819,0.1,MDW|MEM|WN,0.0
2820,1e-06,MSP|ISN|OO,0.0
2821,0.1,DCA|MCO|WN,0.0
2822,0.1,DTW|DEN|WN,0.5
2823,0.1,MCO|CVG|DL,0.0
2824,0.1,BOS|DEN|B6,0.0
2825,0.1,DAL|SNA|WN,0.0
2826,0.1,COS|SLC|OO,0.5
2827,0.1,DEN|GEG|UA,1.0
2828,0.1,DEN|BOS|B6,0.0
2829,0.1,MSP|GRR|OO,0.0
2830,0.1,CVG|MCO|DL,0.0
2831,0.1,RNO|PHX|WN,0.0
2832,0.1,ORF|DFW|AA,0.0
2833,0.01,ISN|MSP|OO,1.0
2834,0.1,SAN|BOS|B6,0.0
2835,0.1,ABQ|SAN|WN,1.0
2836,0.01,IAH|SMF|UA,1.0
2837,0.1,TPA|BHM|WN,0.0
2838,1e-06,ANC|SCC|AS,1.0
2839,1e-06,PIT|DEN|UA,1.0
2840,0.1,CMH|BNA|WN,0.0
2841,0.1,AUS|JFK|DL,0.0
2842,0.01,SLC|COS|OO,0.0
2843,0.1,DTW|MQT|OO,0.0
2844,0.1,CAE|ORD|EV,0.0
2845,0.01,STL|OKC|WN,0.0
2846,1e-06,DFW|EWR|UA,1.0
2847,0.1,PHL|SFO|UA,0.0
2848,0.1,ELP|LAX|WN,0.0
2849,0.1,STL|PHL|WN,0.0
2850,1e-06,GEG|DEN|UA,1.0
2851,0.1,SAT|BNA|WN,0.0
2852,0.1,ONT|DEN|WN,0.5
2853,0.1,BHM|TPA|WN,0.0
2854,0.01,DEN|PHL|UA,1.0
2855,0.1,JFK|AUS|DL,0.0
2856,0.1,AUS|LAX|WN,0.0
2857,0.1,MSP|CVG|OO,0.0
2858,0.01,DTW|STL|WN,0.0
2859,0.1,STL|SAT|WN,0.0
2860,0.1,MDW|CLT|WN,0.0
2861,0.1,EWN|ATL|EV,0.0
2862,1e-06,CLT|SAT|AA,1.0
2863,0.1,ASE|LAX|OO,0.0
2864,0.1,DFW|MEI|EV,0.0
2865,0.1,IAH|DTW|EV,0.0
2866,0.1,ATL|CID|EV,0.0
2867,0.01,PHL|STL|WN,1.0
2868,1e-06,SMF|IAH|UA,1.0
2869,0.1,LAX|IAD|AA,0.0
2870,0.1,SAT|STL|WN,0.0
2871,0.1,BTM|SLC|OO,0.0
2872,1e-06,DEN|CLE|UA,1.0
2873,0.1,CID|ATL|EV,0.0
2874,0.1,IND|MCI|WN,0.0
2875,0.1,DFW|BDL|AA,0.0
2876,0.1,CLT|BOS|B6,0.0
2877,0.1,BNA|SAT|WN,0.0
2878,0.1,CLT|MDW|WN,0.0
2879,1e-06,BOS|SAN|B6,1.0
2880,0.1,PIA|ORD|EV,0.0
2881,0.1,SLC|ORD|UA,0.0
2882,0.1,LAX|AUS|WN,0.0
2883,0.01,IAD|LAX|AA,0.0
2884,0.1,IAH|CMH|EV,0.0
2885,0.01,ECP|IAH|EV,0.0
2886,1e-06,PHL|DEN|UA,1.0
2887,0.01,IAH|STL|EV,1.0
2888,0.1,SAT|CLT|AA,0.0
2889,0.1,DTW|MBS|OO,0.0
2890,1e-06,PHX|DSM|AA,1.0
2891,1e-06,BOS|CLT|B6,0.0
2892,1e-06,STL|LIT|WN,0.0
2893,1e-06,MOT|DEN|OO,1.0
2894,0.1,BFL|DEN|OO,0.0
2895,0.1,ATL|EWN|EV,0.0
2896,0.1,PSP|SEA|AS,0.0
2897,0.1,HOU|BHM|WN,0.0
2898,0.1,MCI|IND|WN,0.0
2899,0.1,SJC|AUS|WN,0.0
2900,0.1,CLT|JFK|B6,0.0
2901,0.1,IND|LGA|WN,0.0
2902,0.1,PDX|SFO|OO,0.0
2903,0.1,DEN|BFL|OO,0.0
2904,0.1,LAX|DFW|OO,0.0
2905,0.1,BDL|DFW|AA,0.0
2906,0.1,LAS|TPA|WN,0.0
2907,0.1,JFK|CLT|B6,0.0
2908,0.1,SGU|DEN|OO,0.0
2909,1e-06,RDM|SLC|OO,1.0
2910,1e-06,BHM|HOU|WN,1.0
2911,1e-06,IAH|SJU|UA,1.0
2912,1e-06,IND|DTW|DL,1.0
2913,0.1,IAH|ORD|NK,0.0
2914,0.1,DEN|SGU|OO,0.0
2915,0.1,AUS|SFO|VX,0.0
2916,0.1,LAX|ASE|OO,0.0
2917,0.1,SNA|DAL|WN,0.0
2918,0.1,EWR|RSW|B6,0.0
2919,1e-06,DEN|DTW|UA,1.0
2920,1e-06,SEA|PSP|AS,1.0
2921,0.1,DEN|BWI|UA,1.0
2922,0.1,LIT|STL|WN,0.0
2923,0.1,RSW|EWR|B6,0.0
2924,0.1,SFO|AUS|VX,0.0
2925,0.1,ORD|IAH|NK,0.0
2926,0.1,SLC|BTM|OO,0.0
2927,1e-06,BOS|HOU|WN,1.0
2928,0.1,STL|DTW|WN,0.0
2929,0.1,CIU|DTW|OO,0.0
2930,1e-06,PVD|DTW|DL,1.0
2931,0.1,EAU|ORD|OO,0.0
2932,1e-06,SLC|RDM|OO,1.0
2933,0.1,DEN|MOT|OO,0.0
2934,1e-06,SCC|BRW|AS,1.0
2935,0.1,SFO|PDX|OO,0.0
2936,0.1,DFW|GRK|EV,0.0
2937,1e-06,TPA|LAS|WN,0.0
2938,0.1,LAS|CMH|WN,0.0
2939,0.01,ORD|EAU|OO,1.0
2940,0.01,DSM|PHX|AA,1.0
2941,1e-06,SJU|IAH|UA,1.0
2942,0.1,DTW|CID|OO,0.0
2943,0.1,DTW|PVD|DL,0.0
2944,1e-06,DTW|DEN|UA,1.0
2945,0.1,DFW|ORD|NK,0.0
2946,0.1,SJC|SLC|OO,0.0
2947,0.1,HOU|MEM|WN,0.0
2948,0.1,SEA|SJC|OO,0.0
2949,0.1,BWI|ORD|NK,0.0
2950,0.01,GRK|DFW|EV,0.0
2951,0.1,DCA|CMH|WN,0.0
2952,0.1,IND|DCA|WN,0.0
2953,0.1,SFO|MRY|OO,0.0
2954,0.1,ORD|MKG|OO,0.0
2955,1e-06,DEN|GCC|OO,1.0
2956,0.01,LGA|IND|WN,0.0
2957,0.1,DAL|SJC|WN,0.0
2958,1e-06,TUL|PHX|WN,1.0
2959,0.1,PAH|ORD|OO,0.0
2960,0.1,SJC|DAL|WN,0.0
2961,0.1,OKC|STL|WN,0.0
2962,0.1,EWR|PVD|EV,0.0
2963,0.1,MEM|HOU|WN,0.0
2964,0.1,MRY|SFO|OO,0.0
2965,0.1,PHX|TUL|WN,0.0
2966,1e-06,GCC|DEN|OO,1.0
2967,1e-06,CMH|LAS|WN,1.0
2968,0.1,DAL|LAS|VX,0.0
2969,0.1,MKE|BOS|WN,0.0
2970,0.1,ORD|DFW|NK,0.0
2971,0.1,DEN|OKC|OO,0.0
2972,1e-06,SLC|BWI|DL,1.0
2973,0.1,SFO|MSP|OO,0.0
2974,0.1,LAS|DAL|VX,1.0
2975,0.1,SFO|SAN|OO,0.0
2976,0.1,ORD|PAH|OO,0.0
2977,0.1,MKG|ORD|OO,0.0
2978,0.1,DTW|CIU|OO,0.0
2979,0.1,CMH|DCA|WN,0.0
2980,1e-06,JFK|LGB|B6,0.0
2981,0.1,HOU|BOS|WN,0.0
2982,1e-06,BWI|DEN|UA,1.0
2983,1e-06,DEN|ONT|WN,0.0
2984,0.1,ORD|ICT|EV,0.0
2985,0.1,ORD|CAE|EV,0.0
2986,0.1,MSP|MCI|WN,0.0
2987,1e-06,AUS|SJC|WN,0.0
2988,1e-06,ATL|SMF|DL,1.0
2989,0.1,MIA|IAD|AA,0.0
2990,0.1,IAH|BNA|EV,0.0
2991,0.1,CMH|STL|WN,0.0
2992,1e-06,BWI|SJU|WN,0.0
2993,1e-06,IND|MDW|WN,0.0
2994,0.1,DFW|JAN|EV,0.0
2995,0.1,MCI|MSP|WN,0.0
2996,0.01,MDW|IND|WN,0.0
2997,1e-06,BWI|SLC|DL,1.0
2998,0.1,MSP|GRB|OO,0.0
2999,0.1,ATL|FSM|EV,0.0
3000,0.1,PDX|JFK|DL,0.0
3001,0.1,LGB|JFK|B6,0.0
3002,0.1,JFK|PDX|DL,0.0
3003,1e-06,FSM|ATL|EV,0.0
3004,0.1,GRB|MSP|OO,0.5
3005,1e-06,SJU|BWI|WN,1.0
3006,0.1,IAD|MIA|AA,0.0
3007,0.1,JAN|DFW|EV,0.0
3008,1e-06,BOS|IND|WN,0.0
3009,0.1,ORD|MIA|UA,0.0
3010,0.1,DFW|LAX|OO,0.0
3011,0.1,SMF|ATL|DL,0.0
3012,0.1,AUS|ORD|UA,1.0
3013,0.1,DFW|BOS|B6,0.0
3014,0.1,AUS|EWR|WN,0.0
3015,1e-06,BOS|DFW|B6,0.0
3016,1e-06,SEA|ATL|AS,1.0
3017,0.1,HNL|SEA|DL,0.0
3018,0.1,ORD|BWI|NK,0.0
3019,0.01,SIT|JNU|AS,1.0
3020,0.1,IND|BOS|WN,0.0
3021,0.1,TPA|BDL|WN,0.0
3022,0.1,ORD|LAX|VX,0.0
3023,0.1,MSP|FAR|OO,0.0
3024,0.1,ORD|PDX|AA,0.0
3025,0.1,PHX|SBA|OO,0.0
3026,1e-06,PIT|LAS|WN,1.0
3027,1e-06,ATL|SEA|AS,1.0
3028,0.01,TPA|MKE|WN,0.0
3029,0.1,LAN|DTW|OO,0.0
3030,1e-06,BOS|MKE|WN,0.0
3031,0.1,STL|CMH|WN,0.0
3032,0.1,SGF|DEN|OO,0.0
3033,1e-06,SEA|SNA|WN,1.0
3034,0.1,LAX|ORD|VX,0.0
3035,0.1,AUS|LAX|OO,0.0
3036,0.1,MFR|DEN|OO,0.0
3037,0.1,MSP|SBN|OO,0.0
3038,0.1,PDX|ORD|AA,0.0
3039,0.1,FLL|PHL|B6,0.0
3040,1e-06,SEA|HNL|DL,1.0
3041,0.01,PIT|PHX|AA,1.0
3042,0.1,FAR|MSP|OO,0.0
3043,0.1,SBN|MSP|OO,1.0
3044,0.1,ATL|HSV|EV,0.0
3045,0.1,RNO|DEN|WN,1.0
3046,0.1,PHX|PIT|AA,0.0
3047,0.1,DFW|DSM|AA,0.0
3048,0.1,DEN|MFR|OO,0.0
3049,1e-06,MIA|ORD|UA,1.0
3050,0.1,EWR|SDF|EV,0.0
3051,0.1,SFO|ATL|UA,0.0
3052,0.1,ATL|EVV|EV,0.0
3053,0.1,LAS|PIT|WN,0.0
3054,1e-06,DEN|RNO|WN,0.0
3055,1e-06,BOS|CMH|WN,1.0
3056,1e-06,RDU|DEN|WN,0.0
3057,0.1,EWR|SAV|EV,0.0
3058,1e-06,DEN|RKS|OO,1.0
3059,0.1,MSY|FLL|WN,0.0
3060,1e-06,IND|PHX|WN,1.0
3061,0.1,MIA|STX|AA,0.0
3062,0.1,HSV|ATL|EV,0.0
3063,0.01,FLL|MSY|WN,0.0
3064,0.1,DTW|LAN|OO,0.0
3065,0.1,PHL|FLL|B6,0.0
3066,1e-06,CMH|BOS|WN,0.0
3067,0.1,DEN|RDU|WN,0.0
3068,0.1,MCI|MKE|WN,0.0
3069,0.1,DSM|DFW|AA,0.0
3070,0.1,SBA|PHX|OO,0.0
3071,1e-06,SJU|FLL|WN,0.0
3072,1e-06,DCA|IND|WN,0.0
3073,0.1,STL|EWR|WN,0.0
3074,0.1,PHX|IND|WN,0.0
3075,0.1,MCI|SFO|OO,0.0
3076,0.1,STX|MIA|AA,0.0
3077,0.1,ATL|SFO|UA,0.0
3078,0.1,MSP|ATW|OO,0.0
3079,1e-06,BDL|TPA|WN,1.0
3080,0.1,LAX|AUS|OO,0.0
3081,1e-06,SNA|SEA|WN,0.0
3082,0.1,ORD|MCI|UA,0.0
3083,0.01,RKS|DEN|OO,1.0
3084,1e-06,ORD|SLC|UA,0.0
3085,0.1,FLL|SJU|WN,0.0
3086,0.1,BFL|SFO|OO,0.0
3087,0.1,MCI|BOS|WN,0.0
3088,0.1,MEI|PIB|EV,0.0
3089,0.1,PHX|OMA|WN,0.0
3090,0.1,SFO|BFL|OO,0.0
3091,1e-06,MKE|TPA|WN,0.0
3092,0.1,BOI|GEG|WN,0.0
3093,0.1,AUS|MCO|WN,0.0
3094,0.1,ATL|GSO|EV,0.0
3095,0.1,ATL|BMI|EV,0.0
3096,0.1,OMA|PHX|WN,0.0
3097,0.1,ORD|AUS|UA,0.0
3098,0.1,DEN|BUR|OO,0.0
3099,0.1,BOI|ORD|OO,0.0
3100,0.1,ATW|MSP|OO,0.0
3101,0.1,ORD|CLT|UA,0.0
3102,1e-06,PHX|MKE|AA,0.0
3103,0.1,ORD|TUS|AA,0.0
3104,0.1,GSO|ATL|EV,0.0
3105,0.1,ORD|ASE|OO,0.0
3106,0.1,BRD|MSP|OO,0.0
3107,0.1,HOU|DFW|EV,0.0
3108,0.1,PVD|EWR|EV,0.0
3109,0.1,MSP|OMA|OO,0.0
3110,0.1,ATL|ABE|EV,0.0
3111,0.01,DEN|BOI|UA,0.0
3112,0.1,CID|ORD|OO,0.0
3113,1e-06,MSP|BRD|OO,1.0
3114,0.1,ABE|ATL|EV,0.0
3115,0.1,MCO|AUS|WN,1.0
3116,1e-06,CLT|ORD|UA,0.0
3117,0.1,SFO|MCI|OO,0.0
3118,1e-06,EKO|SLC|OO,1.0
3119,0.1,DFW|HOU|EV,0.0
3120,0.1,BMI|ATL|EV,0.0
3121,0.1,SLC|EKO|OO,0.0
3122,0.1,CLT|ROC|AA,0.0
3123,0.1,LGA|GSO|EV,0.0
3124,0.1,LAX|DEN|NK,0.0
3125,1e-06,CDC|SLC|OO,0.0
3126,1e-06,MKE|MCI|WN,1.0
3127,0.1,BWI|IAH|UA,0.0
3128,0.01,MKE|PHX|AA,0.0
3129,0.1,LAX|SAT|OO,0.0
3130,0.1,ATL|MYR|EV,0.0
3131,0.1,SLC|CDC|OO,0.0
3132,1e-06,MYR|ATL|EV,1.0
3133,0.1,ASE|ORD|OO,0.0
3134,0.1,ORD|BOI|OO,0.0
3135,0.1,DEN|LAX|NK,0.0
3136,1e-06,PHX|OMA|AA,1.0
3137,1e-06,BOI|DEN|UA,1.0
3138,0.1,OMA|MSP|OO,0.0
3139,0.1,IAH|BWI|UA,0.0
3140,0.1,PHX|CMH|AA,1.0
3141,0.1,ORD|DTW|OO,0.0
3142,0.1,GEG|BOI|WN,0.0
3143,0.1,CVG|IAH|OO,0.0
3144,1e-06,ROC|CLT|AA,1.0
3145,1e-06,OMA|PHX|AA,1.0
3146,0.1,SAN|SJC|OO,0.0
3147,1e-06,AUS|DEN|UA,1.0
3148,0.1,PBI|ORD|AA,0.0
3149,0.1,SEA|PHL|AA,0.0
3150,1e-06,SJC|SAN|OO,1.0
3151,0.1,EWR|STL|WN,0.0
3152,0.1,GRR|ORD|EV,0.0
3153,0.1,PHL|SEA|AA,0.0
3154,0.1,RDU|ORD|UA,0.0
3155,0.1,ESC|DTW|OO,0.0
3156,0.1,GSO|LGA|EV,0.0
3157,0.1,CMH|PHX|AA,1.0
3158,0.1,STL|MIA|AA,0.0
3159,1e-06,ANC|OTZ|AS,1.0
3160,0.1,CVG|ORD|EV,0.0
3161,0.1,DEN|EUG|OO,0.0
3162,0.1,DTW|EWR|EV,0.0
3163,0.1,EWR|AUS|WN,1.0
3164,0.1,LGA|CLT|EV,0.0
3165,1e-06,MSP|HIB|OO,1.0
3166,0.1,ORD|RSW|UA,0.0
3167,0.1,ORD|ROC|UA,0.0
3168,0.1,ORD|RDU|UA,0.0
3169,0.01,OME|ANC|AS,1.0
3170,0.1,SNA|PDX|WN,0.0
3171,0.1,OKC|SLC|OO,0.0
3172,0.1,BOI|LAX|OO,0.0
3173,0.1,ORD|GSO|EV,0.0
3174,0.1,TPA|PHL|WN,1.0
3175,0.1,ROC|ORD|UA,0.0
3176,1e-06,DEN|SGF|OO,1.0
3177,0.1,DTW|ESC|OO,0.0
3178,1e-06,BOS|MCI|WN,1.0
3179,0.1,SAT|LAX|OO,0.0
3180,1e-06,OMA|DTW|EV,1.0
3181,0.1,SFO|PSP|AS,0.0
3182,0.1,MHT|EWR|EV,0.0
3183,1e-06,PHL|TPA|WN,1.0
3184,0.1,ANC|MSP|DL,0.0
3185,1e-06,BUR|DEN|OO,0.0
3186,1e-06,PDX|SNA|WN,0.0
3187,0.1,HIB|MSP|OO,0.0
3188,1e-06,MSP|SMF|DL,1.0
3189,1e-06,MSP|ANC|DL,0.0
3190,0.1,MCI|ORD|UA,0.0
3191,0.1,PSP|SFO|AS,0.0
3192,0.1,LAX|BOI|OO,0.0
3193,1e-06,SLC|OKC|OO,0.0
3194,0.1,MKE|MSP|WN,0.0
